audio_path,placa,electrodo,corriente,sesion,segment_index,segment_duration,overlap_ratio
Placa_6mm/E6013/AC/240923-131855_Audio/240923-131855_6013-2.wav,Placa_6mm,E6013,AC,240923-131855_Audio,7,5.0,0.5
Placa_6mm/E6013/AC/240923-131855_Audio/240923-131855_6013-2.wav,Placa_6mm,E6013,AC,240923-131855_Audio,8,5.0,0.5
Placa_6mm/E6013/AC/240923-131855_Audio/240923-131855_6013-2.wav,Placa_6mm,E6013,AC,240923-131855_Audio,9,5.0,0.5
Placa_6mm/E6013/AC/240923-131855_Audio/240923-131855_6013-2.wav,Placa_6mm,E6013,AC,240923-131855_Audio,10,5.0,0.5
Placa_6mm/E6013/AC/240923-131855_Audio/240923-131855_6013-2.wav,Placa_6mm,E6013,AC,240923-131855_Audio,11,5.0,0.5
Placa_6mm/E6013/AC/240923-131855_Audio/240923-131855_6013-2.wav,Placa_6mm,E6013,AC,240923-131855_Audio,12,5.0,0.5
Placa_6mm/E6013/AC/240923-131855_Audio/240923-131855_6013-2.wav,Placa_6mm,E6013,AC,240923-131855_Audio,13,5.0,0.5
Placa_6mm/E6013/AC/240923-131855_Audio/240923-131855_6013-2.wav,Placa_6mm,E6013,AC,240923-131855_Audio,14,5.0,0.5
Placa_6mm/E6013/AC/240923-131855_Audio/240923-131855_6013-2.wav,Placa_6mm,E6013,AC,240923-131855_Audio,15,5.0,0.5
Placa_6mm/E6013/AC/240923-131855_Audio/240923-131855_6013-2.wav,Placa_6mm,E6013,AC,240923-131855_Audio,16,5.0,0.5
Placa_6mm/E6013/AC/240923-131855_Audio/240923-131855_6013-2.wav,Placa_6mm,E6013,AC,240923-131855_Audio,17,5.0,0.5
Placa_6mm/E6013/AC/240923-131855_Audio/240923-131855_6013-2.wav,Placa_6mm,E6013,AC,240923-131855_Audio,18,5.0,0.5
Placa_6mm/E6013/AC/240923-131855_Audio/240923-131855_6013-2.wav,Placa_6mm,E6013,AC,240923-131855_Audio,19,5.0,0.5
Placa_6mm/E6013/AC/240923-131855_Audio/240923-131855_6013-2.wav,Placa_6mm,E6013,AC,240923-131855_Audio,20,5.0,0.5
Placa_6mm/E6013/DC/240912-141756_Audio/240912-141756_6013-2.wav,Placa_6mm,E6013,DC,240912-141756_Audio,0,5.0,0.5
Placa_6mm/E6013/DC/240912-141756_Audio/240912-141756_6013-2.wav,Placa_6mm,E6013,DC,240912-141756_Audio,1,5.0,0.5
Placa_6mm/E6013/DC/240912-141756_Audio/240912-141756_6013-2.wav,Placa_6mm,E6013,DC,240912-141756_Audio,2,5.0,0.5
Placa_6mm/E6013/DC/240912-141756_Audio/240912-141756_6013-2.wav,Placa_6mm,E6013,DC,240912-141756_Audio,3,5.0,0.5
Placa_6mm/E6013/DC/240912-141756_Audio/240912-141756_6013-2.wav,Placa_6mm,E6013,DC,240912-141756_Audio,4,5.0,0.5
Placa_6mm/E6013/DC/240912-141756_Audio/240912-141756_6013-2.wav,Placa_6mm,E6013,DC,240912-141756_Audio,5,5.0,0.5
Placa_6mm/E6013/DC/240912-141756_Audio/240912-141756_6013-2.wav,Placa_6mm,E6013,DC,240912-141756_Audio,6,5.0,0.5
Placa_6mm/E6013/DC/240912-141756_Audio/240912-141756_6013-2.wav,Placa_6mm,E6013,DC,240912-141756_Audio,7,5.0,0.5
Placa_6mm/E6013/DC/240912-141756_Audio/240912-141756_6013-2.wav,Placa_6mm,E6013,DC,240912-141756_Audio,8,5.0,0.5
Placa_6mm/E6013/DC/240912-141756_Audio/240912-141756_6013-2.wav,Placa_6mm,E6013,DC,240912-141756_Audio,9,5.0,0.5
Placa_6mm/E6013/DC/240912-141756_Audio/240912-141756_6013-2.wav,Placa_6mm,E6013,DC,240912-141756_Audio,10,5.0,0.5
Placa_6mm/E6013/DC/240912-141756_Audio/240912-141756_6013-2.wav,Placa_6mm,E6013,DC,240912-141756_Audio,11,5.0,0.5
Placa_6mm/E6013/DC/240912-141756_Audio/240912-141756_6013-2.wav,Placa_6mm,E6013,DC,240912-141756_Audio,12,5.0,0.5
Placa_6mm/E6013/DC/240912-141756_Audio/240912-141756_6013-2.wav,Placa_6mm,E6013,DC,240912-141756_Audio,13,5.0,0.5
Placa_6mm/E6013/DC/240912-141756_Audio/240912-141756_6013-2.wav,Placa_6mm,E6013,DC,240912-141756_Audio,14,5.0,0.5
Placa_6mm/E6010/DC/240926-132919_Audio/240926-132919_6013-2.wav,Placa_6mm,E6010,DC,240926-132919_Audio,0,5.0,0.5
Placa_6mm/E6010/DC/240926-132919_Audio/240926-132919_6013-2.wav,Placa_6mm,E6010,DC,240926-132919_Audio,1,5.0,0.5
Placa_6mm/E6010/DC/240926-132919_Audio/240926-132919_6013-2.wav,Placa_6mm,E6010,DC,240926-132919_Audio,2,5.0,0.5
Placa_6mm/E6010/DC/240926-132919_Audio/240926-132919_6013-2.wav,Placa_6mm,E6010,DC,240926-132919_Audio,3,5.0,0.5
Placa_6mm/E6010/DC/240926-132919_Audio/240926-132919_6013-2.wav,Placa_6mm,E6010,DC,240926-132919_Audio,4,5.0,0.5
Placa_6mm/E6010/DC/240926-132919_Audio/240926-132919_6013-2.wav,Placa_6mm,E6010,DC,240926-132919_Audio,5,5.0,0.5
Placa_6mm/E6010/DC/240926-132919_Audio/240926-132919_6013-2.wav,Placa_6mm,E6010,DC,240926-132919_Audio,6,5.0,0.5
Placa_6mm/E6010/DC/240926-132919_Audio/240926-132919_6013-2.wav,Placa_6mm,E6010,DC,240926-132919_Audio,7,5.0,0.5
Placa_6mm/E6010/DC/240926-132919_Audio/240926-132919_6013-2.wav,Placa_6mm,E6010,DC,240926-132919_Audio,8,5.0,0.5
Placa_6mm/E6010/DC/240926-132919_Audio/240926-132919_6013-2.wav,Placa_6mm,E6010,DC,240926-132919_Audio,9,5.0,0.5
Placa_6mm/E6010/DC/240926-132919_Audio/240926-132919_6013-2.wav,Placa_6mm,E6010,DC,240926-132919_Audio,10,5.0,0.5
Placa_6mm/E6010/DC/240926-132919_Audio/240926-132919_6013-2.wav,Placa_6mm,E6010,DC,240926-132919_Audio,11,5.0,0.5
Placa_6mm/E6010/DC/240926-132919_Audio/240926-132919_6013-2.wav,Placa_6mm,E6010,DC,240926-132919_Audio,12,5.0,0.5
Placa_6mm/E6010/DC/240926-132919_Audio/240926-132919_6013-2.wav,Placa_6mm,E6010,DC,240926-132919_Audio,13,5.0,0.5
Placa_6mm/E6010/DC/240926-132919_Audio/240926-132919_6013-2.wav,Placa_6mm,E6010,DC,240926-132919_Audio,14,5.0,0.5
Placa_6mm/E6010/DC/240926-132919_Audio/240926-132919_6013-2.wav,Placa_6mm,E6010,DC,240926-132919_Audio,15,5.0,0.5
Placa_6mm/E6010/DC/240926-132919_Audio/240926-132919_6013-2.wav,Placa_6mm,E6010,DC,240926-132919_Audio,16,5.0,0.5
Placa_6mm/E6010/DC/240926-132919_Audio/240926-132919_6013-2.wav,Placa_6mm,E6010,DC,240926-132919_Audio,17,5.0,0.5
Placa_6mm/E6010/DC/240926-132919_Audio/240926-132919_6013-2.wav,Placa_6mm,E6010,DC,240926-132919_Audio,18,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,0,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,1,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,2,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,3,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,4,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,5,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,6,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,7,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,8,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,9,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,10,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,11,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,12,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,13,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,14,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,15,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,16,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,17,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,18,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,19,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,20,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,21,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,22,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,23,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,24,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,25,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,26,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,27,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,28,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,29,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,30,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,31,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,32,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,33,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,34,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,35,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,36,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,37,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,38,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,39,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,40,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,41,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,42,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,43,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,44,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,45,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,46,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,47,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,48,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,49,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,50,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,51,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,52,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,53,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,54,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,55,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,56,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,57,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,58,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,59,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,60,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,61,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,62,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,63,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,64,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,65,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,66,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,67,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,68,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,69,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,70,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,71,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,72,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,73,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,74,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,75,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,76,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,77,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,78,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,79,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,80,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,81,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,82,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,83,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,84,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,85,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,86,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,87,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,88,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,89,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,90,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,91,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,92,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,93,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,94,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,95,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,96,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,97,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,98,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,99,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,100,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,101,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,102,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,103,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,104,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,105,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,106,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,107,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,108,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,109,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,110,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,111,5.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,112,5.0,0.5
