audio_path,placa,electrodo,corriente,sesion,segment_index,segment_duration,overlap_ratio
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,7,30.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,8,30.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,9,30.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,10,30.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,11,30.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,12,30.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,13,30.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,14,30.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,15,30.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,16,30.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,17,30.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,18,30.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,19,30.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,20,30.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,21,30.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,22,30.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,23,30.0,0.5
Placa_6mm/E7018/DC/240826-135150_Audio/240826-135150_6013-2.wav,Placa_6mm,E7018,DC,240826-135150_Audio,24,30.0,0.5
Placa_12mm/E6013/AC/240923-144714_Audio/240923-144714_6013-2.wav,Placa_12mm,E6013,AC,240923-144714_Audio,0,30.0,0.5
Placa_12mm/E6013/AC/240923-144714_Audio/240923-144714_6013-2.wav,Placa_12mm,E6013,AC,240923-144714_Audio,1,30.0,0.5
Placa_12mm/E6013/AC/240923-144714_Audio/240923-144714_6013-2.wav,Placa_12mm,E6013,AC,240923-144714_Audio,2,30.0,0.5
Placa_12mm/E7018/DC/240926-143653_Audio/240926-143653_6013-2.wav,Placa_12mm,E7018,DC,240926-143653_Audio,0,30.0,0.5
Placa_12mm/E7018/DC/240926-143653_Audio/240926-143653_6013-2.wav,Placa_12mm,E7018,DC,240926-143653_Audio,1,30.0,0.5
Placa_3mm/E6013/DC/240819-124337_Audio/240819-124337_6013-2.wav,Placa_3mm,E6013,DC,240819-124337_Audio,0,30.0,0.5
Placa_6mm/E6010/DC/240926-132553_Audio/240926-132553_6013-2.wav,Placa_6mm,E6010,DC,240926-132553_Audio,0,30.0,0.5
Placa_12mm/E6010/DC/240902-132741_Audio/240902-132741_6013-2.wav,Placa_12mm,E6010,DC,240902-132741_Audio,0,30.0,0.5
Placa_12mm/E6010/DC/240902-132741_Audio/240902-132741_6013-2.wav,Placa_12mm,E6010,DC,240902-132741_Audio,1,30.0,0.5
Placa_6mm/E6011/DC/240905-144917_Audio/240905-144917_6013-2.wav,Placa_6mm,E6011,DC,240905-144917_Audio,0,30.0,0.5
Placa_6mm/E6011/DC/240905-144917_Audio/240905-144917_6013-2.wav,Placa_6mm,E6011,DC,240905-144917_Audio,1,30.0,0.5
Placa_12mm/E6013/AC/240923-142613_Audio/240923-142613_6013-2.wav,Placa_12mm,E6013,AC,240923-142613_Audio,0,30.0,0.5
Placa_12mm/E6013/AC/240923-142613_Audio/240923-142613_6013-2.wav,Placa_12mm,E6013,AC,240923-142613_Audio,1,30.0,0.5
Placa_12mm/E6011/AC/240909-140307_Audio/240909-140307_6013-2.wav,Placa_12mm,E6011,AC,240909-140307_Audio,0,30.0,0.5
Placa_12mm/E6011/AC/240909-140307_Audio/240909-140307_6013-2.wav,Placa_12mm,E6011,AC,240909-140307_Audio,1,30.0,0.5
Placa_12mm/E6011/AC/240909-140307_Audio/240909-140307_6013-2.wav,Placa_12mm,E6011,AC,240909-140307_Audio,2,30.0,0.5
Placa_12mm/E6011/AC/240909-140307_Audio/240909-140307_6013-2.wav,Placa_12mm,E6011,AC,240909-140307_Audio,3,30.0,0.5
Placa_6mm/E6011/AC/240905-162338_Audio/240905-162338_6013-2.wav,Placa_6mm,E6011,AC,240905-162338_Audio,0,30.0,0.5
Placa_6mm/E6011/AC/240905-162338_Audio/240905-162338_6013-2.wav,Placa_6mm,E6011,AC,240905-162338_Audio,1,30.0,0.5
Placa_6mm/E6011/AC/240905-162338_Audio/240905-162338_6013-2.wav,Placa_6mm,E6011,AC,240905-162338_Audio,2,30.0,0.5
Placa_12mm/E6013/DC/240912-155158_Audio/240912-155158_6013-2.wav,Placa_12mm,E6013,DC,240912-155158_Audio,0,30.0,0.5
Placa_6mm/E6011/DC/240905-142906_Audio/240905-142906_6013-2.wav,Placa_6mm,E6011,DC,240905-142906_Audio,0,30.0,0.5
Placa_6mm/E6011/DC/240905-142906_Audio/240905-142906_6013-2.wav,Placa_6mm,E6011,DC,240905-142906_Audio,1,30.0,0.5
Placa_12mm/E6010/DC/240902-144713_Audio/240902-144713_6013-2.wav,Placa_12mm,E6010,DC,240902-144713_Audio,0,30.0,0.5
Placa_12mm/E6010/DC/240902-144713_Audio/240902-144713_6013-2.wav,Placa_12mm,E6010,DC,240902-144713_Audio,1,30.0,0.5
Placa_6mm/E6011/AC/240905-155201_Audio/240905-155201_6013-2.wav,Placa_6mm,E6011,AC,240905-155201_Audio,0,30.0,0.5
Placa_6mm/E6011/AC/240905-155201_Audio/240905-155201_6013-2.wav,Placa_6mm,E6011,AC,240905-155201_Audio,1,30.0,0.5
Placa_6mm/E6011/AC/240905-155201_Audio/240905-155201_6013-2.wav,Placa_6mm,E6011,AC,240905-155201_Audio,2,30.0,0.5
Placa_6mm/E6011/AC/240905-155201_Audio/240905-155201_6013-2.wav,Placa_6mm,E6011,AC,240905-155201_Audio,3,30.0,0.5
Placa_6mm/E6013/AC/240923-131707_Audio/240923-131707_6013-2.wav,Placa_6mm,E6013,AC,240923-131707_Audio,0,30.0,0.5
Placa_6mm/E6013/AC/240923-131707_Audio/240923-131707_6013-2.wav,Placa_6mm,E6013,AC,240923-131707_Audio,1,30.0,0.5
Placa_6mm/E6013/AC/240923-131707_Audio/240923-131707_6013-2.wav,Placa_6mm,E6013,AC,240923-131707_Audio,2,30.0,0.5
Placa_12mm/E6013/DC/240912-154420_Audio/240912-154420_6013-2.wav,Placa_12mm,E6013,DC,240912-154420_Audio,0,30.0,0.5
Placa_12mm/E6013/DC/240912-152326_Audio/240912-152326_6013-2.wav,Placa_12mm,E6013,DC,240912-152326_Audio,0,30.0,0.5
Placa_12mm/E6011/DC/240912-132546_Audio/240912-132546_6013-2.wav,Placa_12mm,E6011,DC,240912-132546_Audio,0,30.0,0.5
Placa_12mm/E6011/DC/240912-132546_Audio/240912-132546_6013-2.wav,Placa_12mm,E6011,DC,240912-132546_Audio,1,30.0,0.5
Placa_3mm/E6013/DC/240819-124816_Audio/240819-124816_6013-2.wav,Placa_3mm,E6013,DC,240819-124816_Audio,0,30.0,0.5
Placa_6mm/E7018/DC/240826-140551_Audio/240826-140551_6013-2.wav,Placa_6mm,E7018,DC,240826-140551_Audio,0,30.0,0.5
Placa_6mm/E7018/DC/240826-140551_Audio/240826-140551_6013-2.wav,Placa_6mm,E7018,DC,240826-140551_Audio,1,30.0,0.5
Placa_12mm/E6011/DC/240912-132140_Audio/240912-132140_6013-2.wav,Placa_12mm,E6011,DC,240912-132140_Audio,0,30.0,0.5
Placa_6mm/E7018/DC/240826-135411_Audio/240826-135411_6013-2.wav,Placa_6mm,E7018,DC,240826-135411_Audio,0,30.0,0.5
Placa_6mm/E7018/DC/240826-135411_Audio/240826-135411_6013-2.wav,Placa_6mm,E7018,DC,240826-135411_Audio,1,30.0,0.5
Placa_3mm/E7018/DC/240826-120246_Audio/240826-120246_6013-2.wav,Placa_3mm,E7018,DC,240826-120246_Audio,0,30.0,0.5
Placa_3mm/E7018/DC/240826-120246_Audio/240826-120246_6013-2.wav,Placa_3mm,E7018,DC,240826-120246_Audio,1,30.0,0.5
Placa_12mm/E6010/DC/240902-144542_Audio/240902-144542_6013-2.wav,Placa_12mm,E6010,DC,240902-144542_Audio,0,30.0,0.5
Placa_12mm/E6010/DC/240902-144542_Audio/240902-144542_6013-2.wav,Placa_12mm,E6010,DC,240902-144542_Audio,1,30.0,0.5
Placa_6mm/E7018/DC/240826-144113_Audio/240826-144113_6013-2.wav,Placa_6mm,E7018,DC,240826-144113_Audio,0,30.0,0.5
Placa_6mm/E7018/DC/240826-144113_Audio/240826-144113_6013-2.wav,Placa_6mm,E7018,DC,240826-144113_Audio,1,30.0,0.5
Placa_3mm/E6013/DC/240819-125853_Audio/240819-125853_6013-2.wav,Placa_3mm,E6013,DC,240819-125853_Audio,0,30.0,0.5
Placa_12mm/E7018/DC/240926-142559_Audio/240926-142559_6013-2.wav,Placa_12mm,E7018,DC,240926-142559_Audio,0,30.0,0.5
Placa_12mm/E7018/DC/240926-142559_Audio/240926-142559_6013-2.wav,Placa_12mm,E7018,DC,240926-142559_Audio,1,30.0,0.5
Placa_12mm/E6013/AC/240923-141311_Audio/240923-141311_6013-2.wav,Placa_12mm,E6013,AC,240923-141311_Audio,0,30.0,0.5
Placa_12mm/E6013/AC/240923-141311_Audio/240923-141311_6013-2.wav,Placa_12mm,E6013,AC,240923-141311_Audio,1,30.0,0.5
Placa_12mm/E6013/AC/240923-141311_Audio/240923-141311_6013-2.wav,Placa_12mm,E6013,AC,240923-141311_Audio,2,30.0,0.5
Placa_12mm/E6013/DC/240912-154936_Audio/240912-154936_6013-2.wav,Placa_12mm,E6013,DC,240912-154936_Audio,0,30.0,0.5
Placa_3mm/E6011/DC/240802-141040_Audio/240802-141040_6013-2.wav,Placa_3mm,E6011,DC,240802-141040_Audio,0,30.0,0.5
Placa_3mm/E6011/DC/240802-141040_Audio/240802-141040_6013-2.wav,Placa_3mm,E6011,DC,240802-141040_Audio,1,30.0,0.5
Placa_3mm/E6013/DC/240819-123536_Audio/240819-123536_6013-2.wav,Placa_3mm,E6013,DC,240819-123536_Audio,0,30.0,0.5
Placa_3mm/E6013/DC/240819-123536_Audio/240819-123536_6013-2.wav,Placa_3mm,E6013,DC,240819-123536_Audio,1,30.0,0.5
Placa_3mm/E6010/DC/240802-121723_Audio/240802-121723_6013-2.wav,Placa_3mm,E6010,DC,240802-121723_Audio,0,30.0,0.5
Placa_3mm/E6010/DC/240802-121723_Audio/240802-121723_6013-2.wav,Placa_3mm,E6010,DC,240802-121723_Audio,1,30.0,0.5
Placa_12mm/E6010/DC/240902-143324_Audio/240902-143324_6013-2.wav,Placa_12mm,E6010,DC,240902-143324_Audio,0,30.0,0.5
Placa_12mm/E6010/DC/240902-143324_Audio/240902-143324_6013-2.wav,Placa_12mm,E6010,DC,240902-143324_Audio,1,30.0,0.5
Placa_6mm/E6013/AC/240923-133059_Audio/240923-133059_6013-2.wav,Placa_6mm,E6013,AC,240923-133059_Audio,0,30.0,0.5
Placa_6mm/E6013/AC/240923-133059_Audio/240923-133059_6013-2.wav,Placa_6mm,E6013,AC,240923-133059_Audio,1,30.0,0.5
Placa_3mm/E6013/DC/240819-130812_Audio/240819-130812_6013-2.wav,Placa_3mm,E6013,DC,240819-130812_Audio,0,30.0,0.5
Placa_12mm/E6013/AC/240923-144025_Audio/240923-144025_6013-2.wav,Placa_12mm,E6013,AC,240923-144025_Audio,0,30.0,0.5
Placa_12mm/E6013/AC/240923-144025_Audio/240923-144025_6013-2.wav,Placa_12mm,E6013,AC,240923-144025_Audio,1,30.0,0.5
Placa_12mm/E6010/DC/240902-134617_Audio/240902-134617_6013-2.wav,Placa_12mm,E6010,DC,240902-134617_Audio,0,30.0,0.5
Placa_12mm/E6010/DC/240902-134617_Audio/240902-134617_6013-2.wav,Placa_12mm,E6010,DC,240902-134617_Audio,1,30.0,0.5
Placa_12mm/E6010/DC/240902-134617_Audio/240902-134617_6013-2.wav,Placa_12mm,E6010,DC,240902-134617_Audio,2,30.0,0.5
Placa_6mm/E6011/DC/240905-150211_Audio/240905-150211_6013-2.wav,Placa_6mm,E6011,DC,240905-150211_Audio,0,30.0,0.5
Placa_6mm/E6011/DC/240905-150211_Audio/240905-150211_6013-2.wav,Placa_6mm,E6011,DC,240905-150211_Audio,1,30.0,0.5
Placa_12mm/E6013/DC/240912-155302_Audio/240912-155302_6013-2.wav,Placa_12mm,E6013,DC,240912-155302_Audio,0,30.0,0.5
Placa_12mm/E7018/DC/240926-141750_Audio/240926-141750_6013-2.wav,Placa_12mm,E7018,DC,240926-141750_Audio,0,30.0,0.5
Placa_12mm/E7018/DC/240926-141750_Audio/240926-141750_6013-2.wav,Placa_12mm,E7018,DC,240926-141750_Audio,1,30.0,0.5
Placa_3mm/E6013/DC/240819-123729_Audio/240819-123729_6013-2.wav,Placa_3mm,E6013,DC,240819-123729_Audio,0,30.0,0.5
Placa_3mm/E6013/DC/240819-123729_Audio/240819-123729_6013-2.wav,Placa_3mm,E6013,DC,240819-123729_Audio,1,30.0,0.5
Placa_12mm/E6013/DC/240912-153144_Audio/240912-153144_6013-2.wav,Placa_12mm,E6013,DC,240912-153144_Audio,0,30.0,0.5
Placa_12mm/E6013/DC/240912-153144_Audio/240912-153144_6013-2.wav,Placa_12mm,E6013,DC,240912-153144_Audio,1,30.0,0.5
Placa_12mm/E6011/AC/240909-132604_Audio/240909-132604_6013-2.wav,Placa_12mm,E6011,AC,240909-132604_Audio,0,30.0,0.5
Placa_12mm/E6011/AC/240909-132604_Audio/240909-132604_6013-2.wav,Placa_12mm,E6011,AC,240909-132604_Audio,1,30.0,0.5
Placa_12mm/E6011/AC/240909-132604_Audio/240909-132604_6013-2.wav,Placa_12mm,E6011,AC,240909-132604_Audio,2,30.0,0.5
Placa_12mm/E6011/AC/240909-132604_Audio/240909-132604_6013-2.wav,Placa_12mm,E6011,AC,240909-132604_Audio,3,30.0,0.5
Placa_12mm/E6011/AC/240909-132604_Audio/240909-132604_6013-2.wav,Placa_12mm,E6011,AC,240909-132604_Audio,4,30.0,0.5
Placa_3mm/E6011/DC/240802-142915_Audio/240802-142915_6013-2.wav,Placa_3mm,E6011,DC,240802-142915_Audio,0,30.0,0.5
Placa_3mm/E6011/DC/240802-142915_Audio/240802-142915_6013-2.wav,Placa_3mm,E6011,DC,240802-142915_Audio,1,30.0,0.5
Placa_6mm/E6010/DC/240926-125744_Audio/240926-125744_6013-2.wav,Placa_6mm,E6010,DC,240926-125744_Audio,0,30.0,0.5
Placa_6mm/E6010/DC/240926-125744_Audio/240926-125744_6013-2.wav,Placa_6mm,E6010,DC,240926-125744_Audio,1,30.0,0.5
Placa_3mm/E6011/DC/240802-132326_Audio/240802-132326_6013-2.wav,Placa_3mm,E6011,DC,240802-132326_Audio,0,30.0,0.5
Placa_3mm/E6011/DC/240802-132326_Audio/240802-132326_6013-2.wav,Placa_3mm,E6011,DC,240802-132326_Audio,1,30.0,0.5
Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,Placa_6mm,E6013,DC,240912-143316_Audio,0,30.0,0.5
Placa_3mm/E6011/DC/240802-133630_Audio/240802-133630_6013-2.wav,Placa_3mm,E6011,DC,240802-133630_Audio,0,30.0,0.5
Placa_3mm/E6011/DC/240802-133630_Audio/240802-133630_6013-2.wav,Placa_3mm,E6011,DC,240802-133630_Audio,1,30.0,0.5
Placa_3mm/E6011/DC/240802-141845_Audio/240802-141845_6013-2.wav,Placa_3mm,E6011,DC,240802-141845_Audio,0,30.0,0.5
Placa_3mm/E6011/DC/240802-141845_Audio/240802-141845_6013-2.wav,Placa_3mm,E6011,DC,240802-141845_Audio,1,30.0,0.5
Placa_3mm/E6011/DC/240802-141845_Audio/240802-141845_6013-2.wav,Placa_3mm,E6011,DC,240802-141845_Audio,2,30.0,0.5
Placa_3mm/E6011/AC/240812-124819_Audio/240812-124819_6013-2.wav,Placa_3mm,E6011,AC,240812-124819_Audio,0,30.0,0.5
Placa_3mm/E6011/AC/240812-124819_Audio/240812-124819_6013-2.wav,Placa_3mm,E6011,AC,240812-124819_Audio,1,30.0,0.5
Placa_3mm/E6011/AC/240812-124819_Audio/240812-124819_6013-2.wav,Placa_3mm,E6011,AC,240812-124819_Audio,2,30.0,0.5
Placa_3mm/E6011/AC/240812-124819_Audio/240812-124819_6013-2.wav,Placa_3mm,E6011,AC,240812-124819_Audio,3,30.0,0.5
Placa_6mm/E6011/AC/240909-112743_Audio/240909-112743_6013-2.wav,Placa_6mm,E6011,AC,240909-112743_Audio,0,30.0,0.5
Placa_6mm/E6011/AC/240909-112743_Audio/240909-112743_6013-2.wav,Placa_6mm,E6011,AC,240909-112743_Audio,1,30.0,0.5
Placa_6mm/E6011/AC/240909-112743_Audio/240909-112743_6013-2.wav,Placa_6mm,E6011,AC,240909-112743_Audio,2,30.0,0.5
Placa_12mm/E6013/DC/240912-154656_Audio/240912-154656_6013-2.wav,Placa_12mm,E6013,DC,240912-154656_Audio,0,30.0,0.5
Placa_12mm/E6013/DC/240912-154656_Audio/240912-154656_6013-2.wav,Placa_12mm,E6013,DC,240912-154656_Audio,1,30.0,0.5
Placa_12mm/E6011/AC/240909-132807_Audio/240909-132807_6013-2.wav,Placa_12mm,E6011,AC,240909-132807_Audio,0,30.0,0.5
Placa_12mm/E6011/AC/240909-132807_Audio/240909-132807_6013-2.wav,Placa_12mm,E6011,AC,240909-132807_Audio,1,30.0,0.5
Placa_12mm/E6011/AC/240909-132807_Audio/240909-132807_6013-2.wav,Placa_12mm,E6011,AC,240909-132807_Audio,2,30.0,0.5
Placa_3mm/E6011/AC/240812-133600_Audio/240812-133600_6013-2.wav,Placa_3mm,E6011,AC,240812-133600_Audio,0,30.0,0.5
Placa_3mm/E6011/AC/240812-133600_Audio/240812-133600_6013-2.wav,Placa_3mm,E6011,AC,240812-133600_Audio,1,30.0,0.5
Placa_3mm/E6011/AC/240812-133600_Audio/240812-133600_6013-2.wav,Placa_3mm,E6011,AC,240812-133600_Audio,2,30.0,0.5
Placa_3mm/E7018/DC/240826-114014_Audio/240826-114014_6013-2.wav,Placa_3mm,E7018,DC,240826-114014_Audio,0,30.0,0.5
Placa_3mm/E7018/DC/240826-114014_Audio/240826-114014_6013-2.wav,Placa_3mm,E7018,DC,240826-114014_Audio,1,30.0,0.5
Placa_12mm/E6010/DC/240902-134233_Audio/240902-134233_6013-2.wav,Placa_12mm,E6010,DC,240902-134233_Audio,0,30.0,0.5
Placa_12mm/E6010/DC/240902-134233_Audio/240902-134233_6013-2.wav,Placa_12mm,E6010,DC,240902-134233_Audio,1,30.0,0.5
Placa_12mm/E6010/DC/240902-134233_Audio/240902-134233_6013-2.wav,Placa_12mm,E6010,DC,240902-134233_Audio,2,30.0,0.5
Placa_3mm/E6011/AC/240812-125256_Audio/240812-125256_6013-2.wav,Placa_3mm,E6011,AC,240812-125256_Audio,0,30.0,0.5
Placa_3mm/E6011/AC/240812-125256_Audio/240812-125256_6013-2.wav,Placa_3mm,E6011,AC,240812-125256_Audio,1,30.0,0.5
Placa_3mm/E6011/AC/240812-125256_Audio/240812-125256_6013-2.wav,Placa_3mm,E6011,AC,240812-125256_Audio,2,30.0,0.5
Placa_3mm/E6011/AC/240812-125256_Audio/240812-125256_6013-2.wav,Placa_3mm,E6011,AC,240812-125256_Audio,3,30.0,0.5
Placa_3mm/E6011/AC/240812-125256_Audio/240812-125256_6013-2.wav,Placa_3mm,E6011,AC,240812-125256_Audio,4,30.0,0.5
Placa_6mm/E6013/DC/240912-142411_Audio/240912-142411_6013-2.wav,Placa_6mm,E6013,DC,240912-142411_Audio,0,30.0,0.5
Placa_6mm/E7018/DC/240826-143534_Audio/240826-143534_6013-2.wav,Placa_6mm,E7018,DC,240826-143534_Audio,0,30.0,0.5
Placa_6mm/E7018/DC/240826-143534_Audio/240826-143534_6013-2.wav,Placa_6mm,E7018,DC,240826-143534_Audio,1,30.0,0.5
Placa_6mm/E6011/AC/240905-162540_Audio/240905-162540_6013-2.wav,Placa_6mm,E6011,AC,240905-162540_Audio,0,30.0,0.5
Placa_6mm/E6011/AC/240905-162540_Audio/240905-162540_6013-2.wav,Placa_6mm,E6011,AC,240905-162540_Audio,1,30.0,0.5
Placa_6mm/E6011/AC/240905-162540_Audio/240905-162540_6013-2.wav,Placa_6mm,E6011,AC,240905-162540_Audio,2,30.0,0.5
Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,Placa_3mm,E6011,AC,240812-131731_Audio,0,30.0,0.5
Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,Placa_3mm,E6011,AC,240812-131731_Audio,1,30.0,0.5
Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,Placa_3mm,E6011,AC,240812-131731_Audio,2,30.0,0.5
Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,Placa_3mm,E6011,AC,240812-131731_Audio,3,30.0,0.5
Placa_3mm/E6011/AC/240812-131731_Audio/240812-131731_6013-2.wav,Placa_3mm,E6011,AC,240812-131731_Audio,4,30.0,0.5
Placa_12mm/E6010/DC/240902-134755_Audio/240902-134755_6013-2.wav,Placa_12mm,E6010,DC,240902-134755_Audio,0,30.0,0.5
Placa_12mm/E6010/DC/240902-134755_Audio/240902-134755_6013-2.wav,Placa_12mm,E6010,DC,240902-134755_Audio,1,30.0,0.5
Placa_12mm/E6010/DC/240902-134755_Audio/240902-134755_6013-2.wav,Placa_12mm,E6010,DC,240902-134755_Audio,2,30.0,0.5
Placa_12mm/E6010/DC/240902-134755_Audio/240902-134755_6013-2.wav,Placa_12mm,E6010,DC,240902-134755_Audio,3,30.0,0.5
Placa_12mm/E6010/DC/240902-134755_Audio/240902-134755_6013-2.wav,Placa_12mm,E6010,DC,240902-134755_Audio,4,30.0,0.5
Placa_12mm/E6010/DC/240902-134755_Audio/240902-134755_6013-2.wav,Placa_12mm,E6010,DC,240902-134755_Audio,5,30.0,0.5
Placa_3mm/E6010/DC/240802-122422_Audio/240802-122422_6013-2.wav,Placa_3mm,E6010,DC,240802-122422_Audio,0,30.0,0.5
Placa_3mm/E6010/DC/240802-122422_Audio/240802-122422_6013-2.wav,Placa_3mm,E6010,DC,240802-122422_Audio,1,30.0,0.5
Placa_3mm/E7018/DC/240826-114327_Audio/240826-114327_6013-2.wav,Placa_3mm,E7018,DC,240826-114327_Audio,0,30.0,0.5
Placa_6mm/E6013/AC/240923-130515_Audio/240923-130515_6013-2.wav,Placa_6mm,E6013,AC,240923-130515_Audio,0,30.0,0.5
Placa_6mm/E6013/AC/240923-130515_Audio/240923-130515_6013-2.wav,Placa_6mm,E6013,AC,240923-130515_Audio,1,30.0,0.5
Placa_6mm/E6013/AC/240923-130515_Audio/240923-130515_6013-2.wav,Placa_6mm,E6013,AC,240923-130515_Audio,2,30.0,0.5
Placa_3mm/E6013/AC/240812-143752_Audio/240812-143752_6013-2.wav,Placa_3mm,E6013,AC,240812-143752_Audio,0,30.0,0.5
Placa_3mm/E6013/AC/240812-143752_Audio/240812-143752_6013-2.wav,Placa_3mm,E6013,AC,240812-143752_Audio,1,30.0,0.5
Placa_3mm/E6013/AC/240812-143752_Audio/240812-143752_6013-2.wav,Placa_3mm,E6013,AC,240812-143752_Audio,2,30.0,0.5
Placa_3mm/E6013/AC/240812-143752_Audio/240812-143752_6013-2.wav,Placa_3mm,E6013,AC,240812-143752_Audio,3,30.0,0.5
Placa_3mm/E6013/AC/240812-143752_Audio/240812-143752_6013-2.wav,Placa_3mm,E6013,AC,240812-143752_Audio,4,30.0,0.5
Placa_12mm/E6013/AC/240923-141847_Audio/240923-141847_6013-2.wav,Placa_12mm,E6013,AC,240923-141847_Audio,0,30.0,0.5
Placa_12mm/E6013/AC/240923-141847_Audio/240923-141847_6013-2.wav,Placa_12mm,E6013,AC,240923-141847_Audio,1,30.0,0.5
Placa_12mm/E6013/AC/240923-141847_Audio/240923-141847_6013-2.wav,Placa_12mm,E6013,AC,240923-141847_Audio,2,30.0,0.5
Placa_6mm/E7018/DC/240826-131424_Audio/240826-131424_6013-2.wav,Placa_6mm,E7018,DC,240826-131424_Audio,0,30.0,0.5
Placa_3mm/E6011/DC/240802-133024_Audio/240802-133024_6013-2.wav,Placa_3mm,E6011,DC,240802-133024_Audio,0,30.0,0.5
Placa_3mm/E6011/DC/240802-133024_Audio/240802-133024_6013-2.wav,Placa_3mm,E6011,DC,240802-133024_Audio,1,30.0,0.5
